OID,Id,ORIG_FID,dswrf1,dswrf2,dswrf3,dswrf4,dswrf5,dswrf6,dswrf7,dswrf8,dswrf9,dswrf10,dswrf11,dswrf12
8749,51190,11872,62.50995636,109.7132874,179.1632843,240.7833405,282.7199402,299.2732849,296.2266541,258.1832886,191.573288,124.3132858,71.89328766,49.60662842
8750,51191,11873,62.35661697,109.9499664,178.5199585,240.1466217,284.1466064,300.5166016,298.8432922,259.7333069,190.4333038,123.3566132,71.33662415,49.30328369
8751,51192,11874,62.35661697,109.9499664,178.5199585,240.1466217,284.1466064,300.5166016,298.8432922,259.7333069,190.4333038,123.3566132,71.33662415,49.30328369
8752,51193,11875,64.03327942,113.0566177,182.2532806,244.9499359,289.0199585,305.0032959,302.5499573,261.7166138,190.4432983,124.0966339,72.43994141,50.45328903
8753,51194,11876,64.03327942,113.0566177,182.2532806,244.9499359,289.0199585,305.0032959,302.5499573,261.7166138,190.4432983,124.0966339,72.43994141,50.45328903
8754,51195,11877,65.4299469,114.8132858,185.3733063,250.1366119,291.6766663,307.6499023,304.249939,262.686615,191.4666138,125.1666336,74.06328583,51.67327881
8755,51196,11878,65.4299469,114.8132858,185.3733063,250.1366119,291.6766663,307.6499023,304.249939,262.686615,191.4666138,125.1666336,74.06328583,51.67327881
8756,51197,11879,65.64994812,114.4299393,185.3433075,252.2099304,290.916626,307.3799438,303.5899658,262.1066284,190.5999451,124.7999496,74.43994904,51.86661911
8757,51198,11880,65.64994812,114.4299393,185.3433075,252.2099304,290.916626,307.3799438,303.5899658,262.1066284,190.5999451,124.7999496,74.43994904,51.86661911
8758,51199,11881,64.67996216,111.9132996,182.1633148,251.1799774,286.7333374,304.1966553,300.5699463,259.9799805,187.8532867,122.983284,73.61328125,51.04328537
8759,51200,11882,64.67996216,111.9132996,182.1633148,251.1799774,286.7333374,304.1966553,300.5699463,259.9799805,187.8532867,122.983284,73.61328125,51.04328537
8760,51201,11883,63.86994934,109.776619,177.9966125,249.1633148,286.2832642,302.9833069,296.0632629,257.7033081,185.8366241,120.9199524,72.65995026,50.28661728
8761,51202,11884,63.76329041,109.4799576,176.989975,248.719986,286.5132751,301.7533569,290.913269,254.4532776,183.9299469,119.5866165,72.35661316,50.19662094
8762,51203,11885,63.76329041,109.4799576,176.989975,248.719986,286.5132751,301.7533569,290.913269,254.4532776,183.9299469,119.5866165,72.35661316,50.19662094
8763,51204,11886,64.35329437,110.9899521,179.1532593,249.8199615,287.4032898,300.5132446,285.1232605,250.2333069,182.1299286,118.9466171,72.67995453,50.73662186
8764,51205,11887,64.35329437,110.9899521,179.1532593,249.8199615,287.4032898,300.5132446,285.1232605,250.2333069,182.1299286,118.9466171,72.67995453,50.73662186
8765,51206,11888,64.19661713,110.9332962,180.1299438,252.4165955,288.5133057,300.1399536,284.7033081,249.2499847,181.8766327,118.9499588,72.3766098,50.529953
8766,51207,11889,64.19661713,110.9332962,180.1299438,252.4165955,288.5133057,300.1399536,284.7033081,249.2499847,181.8766327,118.9499588,72.3766098,50.529953
8767,51208,11890,63.88328171,110.6899567,180.9366608,254.4066467,289.5733032,300.0265808,284.583313,247.7999725,181.5233002,118.7399597,71.91994476,50.22995377
8768,51209,11891,63.88328171,110.6899567,180.9366608,254.4066467,289.5733032,300.0265808,284.583313,247.7999725,181.5233002,118.7399597,71.91994476,50.22995377
8769,51210,11892,63.44994736,110.2966232,181.6032562,255.8332825,290.6266174,300.1533203,284.7599487,245.9199677,181.0699768,118.3532944,71.22994232,49.86328125
8770,51211,11893,63.44994736,110.2966232,181.6032562,255.8332825,290.6266174,300.1533203,284.7599487,245.9199677,181.0699768,118.3532944,71.22994232,49.86328125
8771,51212,11894,64.77662659,112.9432831,184.0899353,257.89328,293.3499451,303.8433228,286.793335,247.0765686,180.0366211,118.599968,71.75328064,50.63995361
8772,51213,11895,64.77662659,112.9432831,184.0899353,257.89328,293.3499451,303.8433228,286.793335,247.0765686,180.0366211,118.599968,71.75328064,50.63995361
8773,51214,11896,65.60329437,114.2966232,185.509964,258.8399353,294.6600037,306.8367004,288.7832642,247.486618,178.9099579,117.8932877,71.81995392,50.91662598
8774,51215,11897,65.60329437,114.2966232,185.509964,258.8399353,294.6600037,306.8367004,288.7832642,247.486618,178.9099579,117.8932877,71.81995392,50.91662598
8775,51216,11898,65.89328003,114.3966217,185.9166412,258.6832886,294.5566406,309.0933228,290.7266846,247.1099548,177.7399597,116.1999435,71.37328339,50.71328354
8776,51217,11899,63.06995392,109.5132751,180.8366241,255.6432953,301.8066406,316.9899597,294.4432983,246.6466522,175.0032806,112.1499786,68.30661011,48.6466217
8777,51218,11900,63.06995392,109.5132751,180.8366241,255.6432953,301.8066406,316.9899597,294.4432983,246.6466522,175.0032806,112.1499786,68.30661011,48.6466217
8778,51219,11901,60.86328888,105.8266144,177.4532776,252.936615,301.7132874,316.2332764,293.039978,244.3799591,172.5399475,109.8866196,66.57328796,47.29328537
8779,51220,11902,60.86328888,105.8266144,177.4532776,252.936615,301.7132874,316.2332764,293.039978,244.3799591,172.5399475,109.8866196,66.57328796,47.29328537
8780,51221,11903,59.27662277,103.3699417,175.7766266,250.5366516,294.2232666,306.8199463,286.4933167,240.3466339,170.2832642,109.4099579,66.20995331,46.63661575
8781,51222,11904,59.27662277,103.3699417,175.7766266,250.5366516,294.2232666,306.8199463,286.4933167,240.3466339,170.2832642,109.4099579,66.20995331,46.63661575
8782,51223,11905,61.17327881,106.5032883,179.3899384,251.6999817,295.7932739,306.0699768,281.8099365,237.2266083,170.2766266,110.9699478,67.74662018,47.81661606
8783,51224,11906,61.17327881,106.5032883,179.3899384,251.6999817,295.7932739,306.0699768,281.8099365,237.2266083,170.2766266,110.9699478,67.74662018,47.81661606
8784,51225,11907,62.57661438,108.9199448,181.7733002,252.8099976,297.0366516,305.0999451,278.1599731,235.5332947,171.133316,112.5266037,69.29994965,48.66328049
8785,51226,11908,62.57661438,108.9199448,181.7733002,252.8099976,297.0366516,305.0999451,278.1599731,235.5332947,171.133316,112.5266037,69.29994965,48.66328049
8786,51227,11909,63.47994614,110.5932693,182.9432983,253.7999878,297.9732666,303.8799438,275.5799561,235.2433014,172.8866425,114.0799561,70.8766098,49.20995712
8787,51228,11910,63.47994614,110.5932693,182.9432983,253.7999878,297.9732666,303.8799438,275.5799561,235.2433014,172.8866425,114.0799561,70.8766098,49.20995712
8788,51229,11911,62.80661774,110.0399551,181.4299316,253.6032867,297.7566223,305.1332397,275.3733215,235.8499451,174.6332703,115.6999435,71.37662506,49.4266243
8789,51230,11912,62.80661774,110.0399551,181.4299316,253.6032867,297.7566223,305.1332397,275.3733215,235.8499451,174.6332703,115.6999435,71.37662506,49.4266243
8790,51231,11913,63.01660919,110.9232941,181.3666534,253.9933167,297.9399719,305.8966064,275.4232788,236.5866241,175.9733276,117.1099548,72.13996124,49.98661423
8791,51232,11914,64.06661987,113.2666245,182.7632904,254.9899292,298.5266418,306.1665955,275.7166138,237.4566345,176.9432983,118.299942,73.18661499,50.9299469
8792,51233,11915,64.06661987,113.2666245,182.7632904,254.9899292,298.5266418,306.1665955,275.7166138,237.4566345,176.9432983,118.299942,73.18661499,50.9299469
8793,51234,11916,64.00995636,113.9366074,184.2732697,255.0832672,301.0400085,306.0566406,276.2466431,239.6699677,179.8432922,119.139946,72.83327484,50.78328323
8794,51235,11917,64.00995636,113.9366074,184.2732697,255.0832672,301.0400085,306.0566406,276.2466431,239.6699677,179.8432922,119.139946,72.83327484,50.78328323
8795,51236,11918,63.54327774,113.5066071,184.0266113,254.0466003,300.9199219,303.519989,275.9332581,240.4199524,181.7099609,119.8166122,72.23995209,50.3199501
8796,51237,11919,63.54327774,113.5066071,184.0266113,254.0466003,300.9199219,303.519989,275.9332581,240.4199524,181.7099609,119.8166122,72.23995209,50.3199501
8797,51238,11920,62.65662003,112.0066223,182.0266113,251.8732758,298.1499939,298.5799561,274.7699585,239.6832886,182.5666504,120.3232803,71.38993835,49.50995255
8798,51239,11921,62.65662003,112.0066223,182.0266113,251.8732758,298.1499939,298.5799561,274.7699585,239.6832886,182.5666504,120.3232803,71.38993835,49.50995255
8799,51240,11922,60.03661728,108.7199554,176.8699341,241.8032837,285.0433044,290.8200073,273.3165894,237.3166199,178.3199615,116.4566269,68.33328247,47.04328156
8800,51241,11923,60.03661728,108.7199554,176.8699341,241.8032837,285.0433044,290.8200073,273.3165894,237.3166199,178.3199615,116.4566269,68.33328247,47.04328156
8801,51242,11924,58.80328751,106.8199539,173.549942,236.9933014,278.2199402,286.0566101,273.7266235,235.8633118,174.8866119,112.2399597,64.90660858,44.59661865
8802,51243,11925,58.80328751,106.8199539,173.549942,236.9933014,278.2199402,286.0566101,273.7266235,235.8633118,174.8866119,112.2399597,64.90660858,44.59661865
8803,51244,11926,58.97995758,106.2666168,172.0765991,237.4366302,277.6966248,284.5299683,276.039978,235.2866058,172.2699585,107.6966248,61.05995178,42.22661972
8804,51289,11927,47.79994583,85.25662231,137.3666229,199.9099426,251.5466461,265.6632385,250.5066376,213.8666077,155.323288,99.85995483,56.85329437,38.61995316
8805,51290,11928,47.79994583,85.25662231,137.3666229,199.9099426,251.5466461,265.6632385,250.5066376,213.8666077,155.323288,99.85995483,56.85329437,38.61995316
8806,51291,11929,50.13661957,89.99994659,146.7099457,213.6699371,268.2933044,284.8632813,267.3866272,229.1566315,168.2166138,104.823288,59.43994141,39.83661652
8807,51292,11930,50.82995224,90.82995605,148.3399353,217.6399689,271.9866028,287.8466492,271.3899536,232.4165955,171.289978,105.5399475,60.20662308,40.09328079
8808,51293,11931,50.82995224,90.82995605,148.3399353,217.6399689,271.9866028,287.8466492,271.3899536,232.4165955,171.289978,105.5399475,60.20662308,40.09328079
8809,51294,11932,49.88663101,87.71327972,142.249939,211.7732697,262.6133118,274.5799561,262.5265808,223.5832977,164.5266113,101.9666367,59.15328217,39.40661621
8810,51295,11933,49.88663101,87.71327972,142.249939,211.7732697,262.6133118,274.5799561,262.5265808,223.5832977,164.5266113,101.9666367,59.15328217,39.40661621
8811,51296,11934,52.44995499,93.88327789,153.0666351,224.563324,278.2366638,293.7232971,280.1899719,236.4133148,175.9933014,108.986618,62.0199585,41.09661865
8812,51297,11935,52.44995499,93.88327789,153.0666351,224.563324,278.2366638,293.7232971,280.1899719,236.4133148,175.9933014,108.986618,62.0199585,41.09661865
8813,51298,11936,53.6932869,96.82662201,158.7832642,232.2566376,287.7266235,304.8933411,290.9399719,243.7866211,181.5566101,112.5066071,63.27661896,41.90661621
8814,51299,11937,53.6932869,96.82662201,158.7832642,232.2566376,287.7266235,304.8933411,290.9399719,243.7866211,181.5566101,112.5066071,63.27661896,41.90661621
8815,51300,11938,53.60995102,96.57995605,159.4633026,234.8632965,291.063324,308.0799561,294.8299255,245.7399597,181.2566071,112.5432968,62.89995575,41.88328552
8816,51301,11939,53.60995102,96.57995605,159.4633026,234.8632965,291.063324,308.0799561,294.8299255,245.7399597,181.2566071,112.5432968,62.89995575,41.88328552
8817,51304,11940,52.78995132,95.19327545,153.7732849,229.4499512,284.5299683,302.6365967,287.9399719,243.9165955,177.8466492,111.22995,62.72661591,42.32995224
8818,51305,11941,52.78995132,95.19327545,153.7732849,229.4499512,284.5299683,302.6365967,287.9399719,243.9165955,177.8466492,111.22995,62.72661591,42.32995224
8819,51306,11942,54.33329391,100.0966263,162.509964,242.7199707,298.1199951,318.226593,299.0699463,251.6199341,185.039978,116.7566299,64.86662292,43.24661636
8820,51307,11943,55.27329254,100.9532928,162.9432983,240.6399384,292.6199341,311.1266174,293.0665894,247.539978,184.1166229,117.093277,65.54995728,43.6166153
8821,51308,11944,55.27329254,100.9532928,162.9432983,240.6399384,292.6199341,311.1266174,293.0665894,247.539978,184.1166229,117.093277,65.54995728,43.6166153
8822,51309,11945,56.18662262,101.5766144,163.8332977,239.4565735,290.0065613,306.2032471,290.0032959,245.3799591,184.6166229,118.2699432,66.32662201,44.09328461
8823,51310,11946,56.18662262,101.5766144,163.8332977,239.4565735,290.0065613,306.2032471,290.0032959,245.3799591,184.6166229,118.2699432,66.32662201,44.09328461
8824,51311,11947,57.10995102,101.9799423,165.1599579,239.1899414,290.2799683,303.4966125,289.8599243,245.1333008,186.5266266,120.3199463,67.14328766,44.64328766
8825,51312,11948,57.10995102,101.9799423,165.1599579,239.1899414,290.2799683,303.4966125,289.8599243,245.1333008,186.5266266,120.3199463,67.14328766,44.64328766
8826,51313,11949,58.2732811,103.0166245,166.9099579,242.0466156,294.1632996,308.3699951,295.2933044,248.7266083,188.656601,121.4566269,67.54994965,45.46661377
8827,51314,11950,58.2732811,103.0166245,166.9099579,242.0466156,294.1632996,308.3699951,295.2933044,248.7266083,188.656601,121.4566269,67.54994965,45.46661377
8828,51315,11951,58.73661423,103.119957,167.9099426,243.4033508,295.3899841,310.7833252,296.8366089,249.3600006,188.7566223,121.6299591,67.58662415,46.16994858
8829,51316,11952,58.73661423,103.119957,167.9099426,243.4033508,295.3899841,310.7833252,296.8366089,249.3600006,188.7566223,121.6299591,67.58662415,46.16994858
8830,51317,11953,58.48661423,102.303299,168.1532898,243.206604,293.999939,310.8032837,294.5199585,247.0366058,186.779953,120.869957,67.22995758,46.73328781
8831,51318,11954,58.48661423,102.303299,168.1532898,243.206604,293.999939,310.8032837,294.5199585,247.0366058,186.779953,120.869957,67.22995758,46.73328781
8832,51319,11955,58.98662567,101.9832916,168.2199707,238.7832947,287.7999878,303.1632996,288.5266418,243.1333008,183.6132813,119.1966171,66.54662323,46.65328598
8833,51320,11956,58.98662567,101.9832916,168.2199707,238.7832947,287.7999878,303.1632996,288.5266418,243.1333008,183.6132813,119.1966171,66.54662323,46.65328598
8834,51321,11957,59.7132988,102.2766113,168.6333008,235.3266296,283.1366272,297.4432983,283.3499756,240.9099579,181.8899231,118.7032852,66.54662323,46.84661865
8835,51322,11958,60.65995407,103.1332703,169.4232788,232.8032837,280.0733337,293.6666565,279.0066223,240.39328,181.6099548,119.3632813,67.2432785,47.34661484
8836,51323,11959,60.65995407,103.1332703,169.4232788,232.8032837,280.0733337,293.6666565,279.0066223,240.39328,181.6099548,119.3632813,67.2432785,47.34661484
8837,51324,11960,61.46995163,105.3232803,170.4633026,233.4532928,280.6199951,295.7866516,281.0265808,244.0500031,182.9633026,120.4199371,67.68328857,47.76662064
8838,51325,11961,61.46995163,105.3232803,170.4633026,233.4532928,280.6199951,295.7866516,281.0265808,244.0500031,182.9633026,120.4199371,67.68328857,47.76662064
8839,51326,11962,61.79995346,106.3866119,170.5966187,233.3399353,280.1232605,296.2966003,281.8333435,246.0966339,183.0333099,120.8799515,68.11662292,47.95661545
8840,51327,11963,61.79995346,106.3866119,170.5966187,233.3399353,280.1232605,296.2966003,281.8333435,246.0966339,183.0333099,120.8799515,68.11662292,47.95661545
8841,51328,11964,61.63661575,106.3499603,169.9199524,232.4799805,278.5733032,295.163269,281.4699402,246.5099335,181.8566284,120.7599564,68.54329681,47.92662048
8842,51329,11965,61.63661575,106.3499603,169.9199524,232.4799805,278.5733032,295.163269,281.4699402,246.5099335,181.8566284,120.7599564,68.54329681,47.92662048
8843,51330,11966,62.21995163,108.4566269,173.2133026,235.1366119,282.1433411,296.7599487,282.8500061,249.623291,183.4099579,122.6899567,70.14328766,48.61661911
8844,51331,11967,62.21995163,108.4566269,173.2133026,235.1366119,282.1433411,296.7599487,282.8500061,249.623291,183.4099579,122.6899567,70.14328766,48.61661911
8845,51332,11968,62.61662292,109.8899612,175.9133148,236.8432922,284.9899597,297.5932922,283.3599243,251.1732788,184.6266327,123.8232803,71.19995117,48.93328094
8846,51333,11969,62.61662292,109.8899612,175.9133148,236.8432922,284.9899597,297.5932922,283.3599243,251.1732788,184.6266327,123.8232803,71.19995117,48.93328094
8847,51334,11970,62.7966156,110.5832825,178.0266113,237.6066284,287.1333008,297.9266357,283.0499573,251.1966705,185.5599213,124.1732864,71.70662689,48.88663101
8848,51335,11971,62.7966156,110.5832825,178.0266113,237.6066284,287.1333008,297.9266357,283.0499573,251.1966705,185.5599213,124.1732864,71.70662689,48.88663101
8849,51336,11972,61.70994949,108.6799469,176.8466187,234.8199768,285.8566284,296.3599548,280.9066467,249.1999359,182.5999451,121.6566238,70.79328918,48.07661438
8850,51337,11973,61.06995392,107.9032822,176.6066132,233.2932892,284.8599854,295.4666138,279.3699646,247.8599548,181.249939,119.7966156,70.15994263,47.76329041
8851,51338,11974,61.06995392,107.9032822,176.6066132,233.2932892,284.8599854,295.4666138,279.3699646,247.8599548,181.249939,119.7966156,70.15994263,47.76329041
8852,51339,11975,60.93328094,108.2466049,177.3132935,233.0666656,284.1733093,295.2132874,278.4266357,247.2166443,181.5232849,118.5532761,69.80995178,47.99995422
8853,51340,11976,60.93328094,108.2466049,177.3132935,233.0666656,284.1733093,295.2132874,278.4266357,247.2166443,181.5232849,118.5532761,69.80995178,47.99995422
8854,51341,11977,62.37994766,110.4599533,180.17659,238.1099701,289.2832642,301.2832947,286.2766724,250.9966125,183.6666412,120.4566116,71.09994507,49.3099556
8855,51342,11978,62.37994766,110.4599533,180.17659,238.1099701,289.2832642,301.2832947,286.2766724,250.9966125,183.6666412,120.4566116,71.09994507,49.3099556
