OID,ID,VALUE_1,VALUE_2,VALUE_3,VALUE_4,VALUE_5,VALUE_6,VALUE_7,VALUE_8,VALUE_9,VALUE_10,VALUE_11,VALUE_12,VALUE_13,VALUE_14,VALUE_15,VALUE_16,VALUE_17
-1,17993,4000000,209000000,0,0,2000000,0,0,2000000,6000000,19000000,67000000,0,0,0,0,0,9003000000
-1,17994,0,28000000,0,0,0,0,0,0,2000000,9000000,20000000,0,23000000,0,0,0,9327000000
-1,17995,107000000,2147000000,0,1000000,2000000,0,0,189000000,1375000000,3642000000,9000000,0,496000000,0,0,0,1344000000
-1,17996,30000000,856000000,0,0,0,0,0,92000000,3029000000,924000000,23000000,0,17000000,0,0,0,4438000000
-1,18106,146000000,2268000000,0,25000000,28000000,0,1000000,18000000,375000000,124000000,72000000,9000000,44000000,0,0,0,6394000000
-1,18107,693000000,4756000000,0,32000000,771000000,0,1000000,470000000,2023000000,274000000,20000000,29000000,49000000,3000000,13000000,12000000,457000000
-1,18108,1041000000,691000000,0,7000000,3639000000,0,433000000,267000000,927000000,1943000000,40000000,0,16000000,0,22000000,251000000,227000000
-1,18109,17000000,0,0,0,6000000,0,6742000000,1000000,141000000,2316000000,0,0,7000000,0,0,270000000,4000000
-1,18110,0,0,0,0,0,0,6992000000,0,17000000,2039000000,2000000,0,7000000,0,0,228000000,318000000
-1,18111,0,0,0,0,0,0,7799000000,0,0,1156000000,0,0,40000000,0,0,118000000,391000000
-1,18112,0,0,0,0,0,0,6753000000,0,1000000,2631000000,8000000,83000000,92000000,0,0,35000000,0
-1,18113,0,0,0,0,0,0,4379000000,0,16000000,4991000000,4000000,21000000,4000000,0,0,68000000,21000000
-1,18114,0,0,0,0,0,0,4996000000,0,43000000,4444000000,9000000,60000000,44000000,0,0,7000000,0
-1,18115,0,0,0,0,0,0,3188000000,0,570000000,5725000000,0,5000000,6000000,0,0,10000000,0
-1,18116,0,0,0,0,0,0,650000000,0,4731000000,3939000000,9000000,71000000,3000000,0,0,140000000,60000000
-1,18117,0,0,0,0,0,0,72000000,0,743000000,5588000000,45000000,1268000000,41000000,24000000,0,264000000,1459000000
-1,18118,0,0,0,0,0,0,0,0,0,17000000,11000000,0,0,0,0,92000000,9483000000
-1,18323,0,55000000,0,0,11000000,0,0,229000000,28000000,172000000,7000000,0,1000000,0,0,0,9100000000
-1,18324,0,181000000,0,0,13000000,0,0,125000000,1000000,68000000,6000000,0,0,0,0,0,9110000000
-1,18326,4000000,111000000,0,0,0,0,0,1000000,3000000,0,17000000,0,0,0,0,0,9368000000
-1,18327,6000000,238000000,0,0,0,0,0,45000000,43000000,11000000,42000000,0,0,0,0,0,9119000000
-1,18328,4000000,116000000,0,0,0,0,0,7000000,119000000,50000000,31000000,0,0,0,0,0,9276000000
-1,18353,0,121000000,0,0,0,0,0,61000000,0,554000000,3000000,0,1000000,0,0,0,8764000000
-1,18354,25000000,3932000000,0,0,1000000,0,0,530000000,238000000,2105000000,16000000,0,200000000,0,0,1000000,2555000000
-1,18355,619000000,3572000000,0,0,2000000,11000000,0,340000000,2937000000,1673000000,7000000,0,105000000,0,1000000,207000000,30000000
-1,18356,1311000000,2697000000,0,1000000,1000000,3000000,0,563000000,3221000000,1099000000,3000000,10000000,323000000,0,0,0,371000000
-1,18357,0,314000000,0,0,0,0,0,37000000,351000000,169000000,27000000,0,12000000,0,0,0,8594000000
-1,18466,75000000,3189000000,0,7000000,27000000,0,1000000,143000000,851000000,46000000,91000000,0,14000000,0,0,0,5252000000
-1,18467,192000000,2973000000,0,169000000,238000000,0,1000000,921000000,3857000000,527000000,0,652000000,95000000,172000000,0,0,0
-1,18468,620000000,909000000,0,2000000,2768000000,0,83000000,742000000,1522000000,2427000000,73000000,0,6000000,0,32000000,424000000,88000000
-1,18469,0,0,0,0,2000000,0,5067000000,23000000,481000000,3375000000,0,0,76000000,0,0,672000000,0
-1,18470,0,0,0,0,0,0,7250000000,0,6000000,1658000000,0,1000000,110000000,0,0,772000000,0
-1,18471,0,0,0,0,0,0,6656000000,0,15000000,1722000000,13000000,85000000,423000000,0,0,243000000,539000000
-1,18472,0,0,0,0,0,1000000,4706000000,0,1000000,4621000000,4000000,11000000,102000000,0,0,118000000,233000000
-1,18473,0,0,0,0,0,0,5528000000,0,1000000,4018000000,2000000,0,0,0,0,80000000,67000000
-1,18474,0,0,0,0,0,0,1509000000,0,2000000,8142000000,1000000,6000000,2000000,0,0,100000000,35000000
-1,18475,0,0,0,0,0,4000000,327000000,0,4777000000,4521000000,0,4000000,18000000,0,0,4000000,41000000
-1,18476,0,0,0,0,0,0,1000000,0,3709000000,5502000000,9000000,261000000,14000000,0,0,82000000,219000000
-1,18477,0,0,0,0,0,0,0,0,10000000,6889000000,33000000,1840000000,275000000,0,0,193000000,456000000
-1,18478,0,0,0,0,0,0,0,0,8000000,4019000000,47000000,5441000000,55000000,0,0,11000000,216000000
-1,18479,0,0,0,0,0,0,0,0,4000000,2010000000,40000000,6750000000,70000000,2000000,0,45000000,775000000
-1,18480,4000000,0,0,0,0,0,0,0,67000000,1332000000,33000000,5970000000,33000000,18000000,0,36000000,2304000000
-1,18481,0,10000000,0,0,0,0,0,0,501000000,426000000,13000000,3308000000,101000000,716000000,0,11000000,4610000000
-1,18482,0,0,0,0,0,0,0,0,240000000,32000000,5000000,485000000,153000000,169000000,0,0,8713000000
-1,18680,1000000,15000000,0,0,0,0,0,0,85000000,67000000,8000000,31000000,1000000,0,0,0,9488000000
-1,18681,2000000,1287000000,0,61000000,233000000,0,16000000,14000000,485000000,369000000,14000000,5000000,35000000,0,0,0,7276000000
-1,18682,0,118000000,0,80000000,120000000,0,0,135000000,2184000000,1023000000,20000000,592000000,92000000,0,0,0,5332000000
-1,18683,0,2246000000,0,60000000,435000000,0,0,129000000,1077000000,1484000000,50000000,1284000000,51000000,0,0,5000000,2976000000
-1,18684,0,242000000,0,0,30000000,10000000,0,14000000,182000000,919000000,70000000,219000000,619000000,0,0,1000000,7390000000
-1,18685,5000000,316000000,0,8000000,18000000,0,0,120000000,2029000000,1499000000,66000000,29000000,1102000000,0,0,0,4605000000
-1,18686,10000000,3014000000,0,13000000,58000000,0,0,149000000,1837000000,1524000000,164000000,17000000,444000000,0,0,6000000,2460000000
-1,18687,7000000,210000000,0,0,4000000,2000000,0,114000000,536000000,384000000,188000000,0,66000000,0,0,0,8185000000
-1,18714,0,2321000000,0,0,0,0,0,81000000,139000000,894000000,41000000,0,24000000,0,0,0,6297000000
-1,18715,33000000,4473000000,0,2000000,4000000,0,0,531000000,256000000,3702000000,11000000,0,191000000,0,0,0,493000000
-1,18716,242000000,6630000000,0,0,0,0,0,416000000,273000000,1672000000,3000000,3000000,321000000,0,0,0,237000000
-1,18717,233000000,5678000000,0,0,0,0,0,184000000,1759000000,1484000000,12000000,26000000,35000000,0,0,0,285000000
-1,18718,6000000,1141000000,0,0,3000000,0,0,76000000,402000000,274000000,12000000,13000000,47000000,0,0,0,7823000000
-1,18826,370000000,3973000000,0,0,170000000,0,5000000,114000000,173000000,108000000,62000000,1000000,67000000,0,0,3000000,4650000000
-1,18827,550000000,4763000000,0,12000000,191000000,0,38000000,2080000000,1185000000,192000000,2000000,280000000,153000000,268000000,0,0,83000000
-1,18828,675000000,1289000000,0,15000000,1608000000,0,63000000,1338000000,942000000,2708000000,45000000,156000000,13000000,15000000,27000000,751000000,51000000
-1,18829,0,0,0,0,0,0,4985000000,43000000,303000000,3555000000,1000000,0,43000000,0,2000000,764000000,0
-1,18830,0,0,0,0,0,0,6293000000,0,0,2166000000,0,0,191000000,0,0,1147000000,0
-1,18831,0,0,0,0,0,5000000,5684000000,0,0,3809000000,0,3000000,92000000,0,0,103000000,0
-1,18832,0,0,0,0,0,0,3186000000,0,3000000,6076000000,4000000,27000000,67000000,0,0,250000000,184000000
-1,18833,0,0,0,0,0,0,1176000000,0,0,8353000000,0,0,2000000,0,0,109000000,56000000
-1,18834,0,0,0,0,0,0,1623000000,0,51000000,8062000000,4000000,0,1000000,0,0,46000000,10000000
-1,18835,0,0,0,0,0,0,52000000,0,362000000,8995000000,1000000,271000000,14000000,0,0,1000000,0
-1,18836,0,0,0,0,0,0,0,0,23000000,4759000000,94000000,4752000000,52000000,0,0,7000000,110000000
-1,18837,0,0,0,0,0,0,0,0,1000000,3113000000,40000000,6251000000,62000000,9000000,0,14000000,206000000
-1,18838,0,0,0,0,0,0,0,0,2000000,5569000000,6000000,4148000000,70000000,2000000,0,0,0
-1,18839,0,0,0,0,0,0,0,0,0,8539000000,14000000,1127000000,16000000,0,0,0,0
-1,18840,0,3000000,0,0,0,0,0,0,70000000,5177000000,3000000,4332000000,104000000,108000000,0,0,0
-1,18841,0,3000000,0,0,0,0,0,1000000,1951000000,4219000000,0,3187000000,46000000,289000000,0,0,0
-1,18842,2000000,1000000,0,0,0,0,0,0,6548000000,332000000,47000000,241000000,161000000,338000000,0,30000000,2097000000
-1,18843,7000000,6000000,0,0,0,0,0,0,207000000,2000000,26000000,0,82000000,0,0,9000000,9357000000
-1,18887,13000000,30000000,0,2000000,1000000,0,0,2000000,13000000,20000000,27000000,0,0,0,0,2000000,9687000000
-1,18977,0,0,0,0,0,0,0,0,40000000,0,15000000,0,0,0,0,0,9641000000
-1,19039,1000000,42000000,0,0,0,4000000,3000000,0,352000000,267000000,20000000,29000000,1000000,0,0,0,9078000000
-1,19040,2000000,1455000000,0,0,17000000,3000000,4000000,81000000,1992000000,1681000000,23000000,2856000000,100000000,0,0,1000000,1481000000
-1,19041,0,1952000000,0,10000000,96000000,7000000,0,980000000,2491000000,3089000000,8000000,1149000000,7000000,0,0,2000000,6000000
-1,19042,67000000,811000000,0,9000000,29000000,55000000,0,1320000000,1356000000,2258000000,37000000,3652000000,82000000,0,0,0,20000000
-1,19043,10000000,618000000,0,0,49000000,0,16000000,381000000,658000000,4018000000,5000000,3787000000,238000000,0,0,1000000,16000000
-1,19044,5000000,1227000000,0,2000000,55000000,3000000,3000000,600000000,2831000000,2953000000,7000000,198000000,1481000000,0,0,2000000,329000000
-1,19045,228000000,4438000000,0,96000000,598000000,0,2000000,108000000,1871000000,841000000,55000000,2000000,1513000000,0,0,6000000,39000000
-1,19046,3566000000,5005000000,0,5000000,38000000,0,7000000,50000000,325000000,643000000,15000000,12000000,5000000,0,0,1000000,24000000
-1,19047,2619000000,4065000000,0,0,9000000,0,3000000,103000000,410000000,2014000000,37000000,0,88000000,0,0,0,348000000
-1,19048,1815000000,5239000000,0,5000000,10000000,0,4000000,131000000,124000000,582000000,48000000,0,7000000,0,0,1000000,1831000000
-1,19049,414000000,5722000000,0,0,1000000,2000000,1000000,22000000,26000000,307000000,54000000,0,6000000,0,0,0,3141000000
-1,19050,2000000,22000000,0,0,0,0,0,0,0,0,7000000,0,0,0,0,0,9766000000
-1,19074,0,335000000,0,0,2000000,0,0,680000000,29000000,1049000000,75000000,0,367000000,0,0,1000000,7259000000
-1,19075,0,2623000000,0,5000000,9000000,0,0,1395000000,33000000,3920000000,106000000,0,684000000,0,0,0,921000000
-1,19076,0,931000000,0,0,0,0,0,321000000,13000000,633000000,71000000,0,243000000,0,0,1000000,7584000000
-1,19077,43000000,1271000000,0,0,1000000,0,0,14000000,6000000,37000000,45000000,0,15000000,0,0,0,8264000000
-1,19078,26000000,1517000000,0,0,6000000,0,0,90000000,76000000,154000000,27000000,0,20000000,0,0,0,7881000000
-1,19186,53000000,154000000,0,0,0,0,0,24000000,6000000,8000000,34000000,0,177000000,0,0,2000000,9430000000
-1,19187,290000000,3429000000,0,0,10000000,0,12000000,1503000000,3232000000,201000000,30000000,197000000,149000000,0,0,0,938000000
-1,19188,846000000,1114000000,0,10000000,701000000,2000000,26000000,840000000,2285000000,2322000000,12000000,405000000,47000000,560000000,20000000,697000000,1000000
-1,19189,1000000,0,0,0,0,0,1275000000,0,107000000,5447000000,0,0,4000000,0,10000000,2996000000,48000000
-1,19190,0,0,0,0,0,4000000,3273000000,0,0,5154000000,0,0,17000000,0,0,1542000000,1000000
-1,19191,0,0,0,0,0,0,1515000000,0,0,8216000000,0,0,5000000,0,0,152000000,0
-1,19192,0,0,0,0,0,0,1854000000,0,0,8131000000,1000000,0,4000000,0,0,1000000,0
-1,19193,0,0,0,0,0,0,982000000,0,0,8903000000,0,0,3000000,0,0,0,0
-1,19194,0,0,0,0,0,0,34000000,0,832000000,9098000000,0,10000000,17000000,0,0,0,0
-1,19195,0,0,0,0,0,4000000,0,0,313000000,6400000000,11000000,3073000000,76000000,0,0,2000000,9000000
-1,19196,0,0,0,0,0,0,0,0,3000000,875000000,24000000,9030000000,24000000,9000000,0,0,26000000
-1,19197,0,0,0,0,0,0,0,0,0,1967000000,95000000,7414000000,46000000,74000000,0,2000000,290000000
-1,19198,0,0,0,0,0,0,0,0,24000000,8432000000,64000000,1386000000,51000000,1000000,0,0,33000000
-1,19199,0,0,0,0,0,0,0,0,5000000,9569000000,2000000,199000000,110000000,0,0,0,3000000
-1,19200,0,0,0,0,0,0,0,0,34000000,9371000000,0,512000000,71000000,3000000,0,0,0
-1,19201,0,0,0,0,0,0,0,0,4262000000,5580000000,15000000,0,1000000,0,0,0,30000000
-1,19202,0,0,0,0,0,0,0,0,8900000000,111000000,185000000,8000000,42000000,0,0,2000000,743000000
-1,19203,5000000,1000000,0,0,0,0,0,1000000,1808000000,8000000,59000000,0,121000000,0,0,15000000,7870000000
-1,19396,1000000,43000000,0,0,0,0,0,19000000,0,0,11000000,0,0,0,0,0,9814000000
-1,19397,0,49000000,0,0,0,0,0,40000000,4000000,0,4000000,0,0,0,0,0,9894000000
-1,19399,0,19000000,0,0,4000000,103000000,12000000,75000000,145000000,2129000000,10000000,59000000,2000000,0,0,5000000,7428000000
-1,19400,0,5000000,0,0,14000000,35000000,10000000,104000000,176000000,4616000000,1000000,4909000000,16000000,0,0,0,2000000
-1,19401,0,1000000,0,0,1000000,752000000,507000000,141000000,5000000,2570000000,1000000,5896000000,5000000,0,0,2000000,110000000
-1,19402,9000000,4000000,0,0,0,12000000,45000000,34000000,0,1284000000,0,8450000000,49000000,0,0,1000000,0
-1,19403,0,0,0,0,0,22000000,0,147000000,19000000,5711000000,0,4079000000,12000000,0,0,0,1000000
-1,19404,0,12000000,0,3000000,0,9000000,2000000,919000000,436000000,4984000000,2000000,3208000000,303000000,0,0,8000000,2000000
-1,19405,3000000,486000000,0,2000000,89000000,0,5000000,207000000,691000000,4813000000,5000000,3390000000,260000000,0,0,2000000,38000000
-1,19406,797000000,2804000000,0,28000000,236000000,2000000,1000000,318000000,641000000,3594000000,21000000,1087000000,349000000,0,0,0,10000000
-1,19407,4660000000,2284000000,0,30000000,140000000,0,9000000,132000000,811000000,1641000000,19000000,44000000,21000000,0,0,4000000,93000000
-1,19408,4268000000,238000000,0,0,15000000,5000000,14000000,1676000000,372000000,3235000000,25000000,64000000,1000000,0,0,33000000,45000000
-1,19409,1305000000,3244000000,0,0,11000000,13000000,3000000,871000000,309000000,3879000000,22000000,0,67000000,0,0,0,164000000
-1,19410,2000000,520000000,0,0,0,0,0,24000000,24000000,31000000,37000000,0,4000000,0,0,0,9349000000
-1,19433,0,13000000,0,0,0,0,0,26000000,32000000,182000000,8000000,0,0,0,0,2000000,9625000000
-1,19434,5000000,1321000000,0,0,0,0,0,471000000,285000000,1550000000,406000000,0,930000000,0,0,32000000,4991000000
-1,19435,23000000,1476000000,0,0,7000000,0,0,105000000,36000000,142000000,228000000,0,13000000,0,0,0,7858000000
-1,19547,564000000,1678000000,0,0,6000000,18000000,154000000,1191000000,1094000000,233000000,50000000,32000000,53000000,0,0,29000000,5083000000
-1,19548,961000000,1129000000,0,10000000,289000000,9000000,23000000,1214000000,4269000000,415000000,21000000,298000000,192000000,1113000000,3000000,107000000,27000000
-1,19549,238000000,11000000,0,12000000,158000000,8000000,253000000,319000000,253000000,3413000000,2000000,0,0,0,60000000,5350000000,3000000
-1,19550,0,0,0,0,0,0,5293000000,0,2000000,3825000000,9000000,0,57000000,0,0,921000000,78000000
-1,19551,0,0,0,0,0,0,2563000000,0,0,7295000000,4000000,0,4000000,0,0,188000000,26000000
-1,19552,0,0,0,0,0,0,3497000000,0,8000000,6653000000,0,6000000,20000000,0,0,1000000,0
-1,19553,0,0,0,0,0,0,2175000000,0,0,7903000000,0,0,2000000,0,0,0,0
-1,19554,0,0,0,1000000,0,0,253000000,0,265000000,9377000000,9000000,269000000,10000000,0,0,0,1000000
-1,19555,0,0,0,1000000,0,0,0,0,126000000,3653000000,41000000,6189000000,54000000,1000000,0,0,15000000
-1,19556,0,0,0,0,0,0,0,0,0,911000000,56000000,9118000000,78000000,3000000,0,0,19000000
-1,19557,1000000,0,0,0,0,0,0,0,3000000,5198000000,57000000,4215000000,74000000,3000000,0,0,529000000
-1,19558,0,0,0,0,0,0,0,0,641000000,6501000000,98000000,2563000000,68000000,8000000,0,0,306000000
-1,19559,0,1000000,0,7000000,0,0,0,0,379000000,7242000000,32000000,2247000000,81000000,11000000,0,0,80000000
-1,19560,0,0,0,0,0,0,0,0,412000000,8323000000,43000000,1181000000,84000000,2000000,0,0,140000000
-1,19561,0,0,0,0,0,0,0,0,5101000000,4593000000,51000000,82000000,94000000,0,0,0,159000000
-1,19562,0,1000000,0,0,0,0,0,0,6008000000,889000000,128000000,1000000,40000000,0,0,0,3118000000
-1,19736,14000000,120000000,0,0,3000000,0,0,9000000,0,6000000,10000000,0,0,0,0,0,9918000000
-1,19737,8000000,145000000,0,0,13000000,0,0,195000000,38000000,59000000,42000000,0,30000000,0,0,0,9655000000
-1,19738,0,5000000,0,0,0,0,0,5000000,0,0,5000000,0,0,0,0,0,10065000000
-1,19756,0,805000000,0,0,4000000,0,4000000,425000000,54000000,170000000,25000000,14000000,0,0,0,1000000,8578000000
-1,19757,4000000,419000000,0,4000000,67000000,33000000,2000000,468000000,380000000,2014000000,49000000,646000000,3000000,0,0,3000000,6093000000
-1,19758,0,220000000,0,10000000,155000000,0,3000000,29000000,1084000000,1103000000,35000000,581000000,560000000,0,0,1000000,6299000000
-1,19759,0,0,0,0,0,19000000,21000000,10000000,13000000,6340000000,50000000,1693000000,121000000,0,0,0,1918000000
-1,19760,0,0,0,0,0,137000000,2601000000,3000000,127000000,5656000000,0,1556000000,0,0,0,0,0
-1,19761,0,0,0,0,0,118000000,4929000000,2000000,1547000000,2977000000,0,586000000,1000000,0,0,0,25000000
-1,19762,0,0,0,0,0,19000000,411000000,1000000,397000000,6307000000,0,2778000000,4000000,0,0,98000000,65000000
-1,19763,0,0,0,0,0,1000000,243000000,1000000,2000000,8814000000,0,1002000000,56000000,0,0,2000000,64000000
-1,19764,8000000,100000000,0,0,0,0,122000000,148000000,3000000,8022000000,9000000,1580000000,42000000,0,0,0,46000000
-1,19765,33000000,82000000,0,0,0,0,12000000,116000000,4000000,6176000000,5000000,3697000000,60000000,0,0,0,0
-1,19766,5000000,2000000,0,0,0,0,1000000,1000000,1000000,2030000000,2000000,7953000000,50000000,0,0,0,35000000
-1,19767,225000000,911000000,0,32000000,141000000,6000000,39000000,414000000,386000000,3163000000,1000000,4539000000,218000000,0,0,0,5000000
-1,19768,5610000000,210000000,0,7000000,33000000,0,12000000,624000000,385000000,2847000000,13000000,391000000,39000000,0,0,0,14000000
-1,19769,1484000000,1245000000,0,0,1000000,0,3000000,2307000000,149000000,4237000000,2000000,0,652000000,0,0,0,0
-1,19770,15000000,3357000000,0,0,0,0,0,412000000,33000000,165000000,81000000,0,82000000,0,0,0,6040000000
-1,19793,2000000,3699000000,0,0,0,0,0,443000000,314000000,1544000000,125000000,0,95000000,0,0,4000000,3854000000
-1,19794,2000000,1510000000,0,0,0,0,0,268000000,150000000,1304000000,242000000,0,143000000,0,0,1000000,6565000000
-1,19907,85000000,214000000,0,0,0,0,0,199000000,27000000,41000000,16000000,0,8000000,0,0,0,9595000000
-1,19908,381000000,574000000,0,0,0,34000000,0,2410000000,4130000000,1050000000,36000000,772000000,153000000,407000000,0,5000000,128000000
-1,19909,471000000,98000000,0,15000000,46000000,4000000,5000000,793000000,1642000000,1731000000,4000000,296000000,257000000,125000000,296000000,4296000000,1000000
-1,19910,0,0,0,0,0,0,2406000000,0,0,4582000000,0,1000000,2000000,0,14000000,3173000000,7000000
-1,19911,0,0,0,0,0,0,3220000000,0,32000000,6528000000,0,39000000,207000000,0,0,49000000,5000000
-1,19912,0,0,0,0,0,0,7940000000,0,38000000,2087000000,0,53000000,67000000,0,0,0,0
-1,19913,0,0,0,0,0,0,4359000000,0,0,5721000000,0,0,0,0,0,0,0
-1,19914,0,0,0,0,0,0,558000000,0,1000000,6924000000,1000000,2695000000,4000000,2000000,0,0,0
-1,19915,0,0,0,0,0,0,39000000,0,5000000,1031000000,8000000,8977000000,19000000,0,0,0,1000000
-1,19916,0,0,0,0,0,0,0,0,0,3930000000,103000000,6089000000,29000000,0,0,0,34000000
-1,19917,0,0,0,0,0,0,0,0,19000000,3430000000,284000000,5960000000,53000000,4000000,0,0,330000000
-1,19918,0,0,0,5000000,0,0,0,0,59000000,2760000000,136000000,6875000000,77000000,27000000,0,0,246000000
-1,19919,0,0,0,1000000,0,0,0,0,25000000,660000000,32000000,9182000000,144000000,21000000,0,0,15000000
-1,19920,0,1000000,0,0,0,0,0,2000000,582000000,4434000000,26000000,4884000000,205000000,51000000,0,0,0
-1,19921,0,11000000,0,55000000,2000000,0,0,6000000,2348000000,1610000000,896000000,156000000,2494000000,0,0,0,2502000000
-1,19922,0,11000000,0,0,1000000,0,0,0,2748000000,1625000000,51000000,290000000,201000000,1000000,0,0,5257000000
-1,19923,0,52000000,0,9000000,9000000,0,0,2000000,4677000000,2485000000,51000000,104000000,415000000,11000000,0,0,2265000000
-1,19924,0,217000000,0,1000000,0,0,0,18000000,4290000000,3585000000,10000000,0,222000000,0,0,0,1842000000
-1,19925,0,183000000,0,0,0,0,0,25000000,6332000000,918000000,43000000,0,105000000,0,0,0,2474000000
-1,19926,1000000,41000000,0,0,0,0,0,0,1071000000,18000000,15000000,0,3000000,0,0,1000000,9035000000
-1,19998,10000000,9000000,0,0,0,70000000,2000000,171000000,298000000,265000000,34000000,35000000,363000000,3000000,0,2000000,8923000000
